epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
884,21676.8,0.1679,0.16979,0.15425,0.80258,0,0.6683,0.73956,0.75262,0.6672,0.6683,0.73956,0.75262,0.58548,0.67183,1.31211,0.69914,1.10808,0,0.000139797,0.000139797,0.000139797
885,21701.3,0.16743,0.14579,0.1724,0.81025,0,0.6665,0.73627,0.75068,0.6655,0.6665,0.73627,0.75068,0.58597,0.67243,1.29257,0.69243,1.10769,0,0.000138697,0.000138697,0.000138697
886,21725.8,0.15537,0.13009,0.1378,0.7963,0,0.66758,0.7369,0.75068,0.66365,0.66758,0.7369,0.75068,0.58716,0.67336,1.26296,0.69478,1.10746,0,0.000137597,0.000137597,0.000137597
887,21750.3,0.16007,0.14245,0.15517,0.80292,0,0.67677,0.734,0.7554,0.66629,0.67677,0.734,0.7554,0.59328,0.67632,1.28218,0.71173,1.11054,0,0.000136497,0.000136497,0.000136497
888,21774.9,0.16104,0.14394,0.153,0.80805,0,0.68139,0.73457,0.7564,0.66573,0.68139,0.73457,0.7564,0.59477,0.67744,1.32627,0.73164,1.11395,0,0.000135398,0.000135398,0.000135398
889,21799.4,0.15001,0.11749,0.13672,0.79876,0,0.88147,0.73859,0.75633,0.66446,0.88147,0.73859,0.75633,0.59411,0.6769,1.3553,0.7369,1.11398,0,0.000134298,0.000134298,0.000134298
890,21823.9,0.16448,0.13491,0.15579,0.80013,0,0.87863,0.73956,0.75947,0.6718,0.87863,0.73956,0.75947,0.59023,0.67228,1.38515,0.74147,1.11041,0,0.000133198,0.000133198,0.000133198
891,21848.4,0.1437,0.14274,0.154,0.80467,0,0.87632,0.73123,0.76083,0.67564,0.87632,0.73123,0.76083,0.59458,0.6691,1.39324,0.73381,1.10539,0,0.000132098,0.000132098,0.000132098
892,21872.9,0.15152,0.12085,0.15146,0.79192,0,0.87721,0.72872,0.76053,0.67575,0.87721,0.72872,0.76053,0.59798,0.66578,1.3518,0.70841,1.099,0,0.000130998,0.000130998,0.000130998
893,21897.4,0.16032,0.14213,0.15957,0.80065,0,0.89012,0.72745,0.75758,0.67725,0.89012,0.72745,0.75758,0.5991,0.66584,1.31144,0.70359,1.09518,0,0.000129898,0.000129898,0.000129898
894,21921.9,0.14965,0.11791,0.14589,0.79485,0,0.8927,0.72745,0.75797,0.67778,0.8927,0.72745,0.75797,0.59995,0.66779,1.29802,0.70966,1.09532,0,0.000128798,0.000128798,0.000128798
895,21946.5,0.16118,0.13631,0.14998,0.79994,0,0.8899,0.73123,0.75793,0.67779,0.8899,0.73123,0.75793,0.59704,0.66754,1.30328,0.72793,1.09818,0,0.000127698,0.000127698,0.000127698
896,21971,0.16605,0.17948,0.16536,0.80544,0,0.88741,0.73123,0.75354,0.67531,0.88741,0.73123,0.75354,0.59874,0.66449,1.31613,0.73789,1.09465,0,0.000126598,0.000126598,0.000126598
897,21995.5,0.16046,0.14734,0.15056,0.78525,0,0.877,0.73123,0.74748,0.66703,0.877,0.73123,0.74748,0.59395,0.66479,1.32113,0.74217,1.09242,0,0.000125499,0.000125499,0.000125499
898,22020.1,0.16531,0.13225,0.15533,0.80035,0,0.87504,0.73123,0.74059,0.65858,0.87504,0.73123,0.74059,0.58514,0.66346,1.30417,0.73846,1.08972,0,0.000124399,0.000124399,0.000124399
899,22044.6,0.15775,0.14609,0.15139,0.80753,0,0.87401,0.73123,0.74058,0.65661,0.87401,0.73123,0.74058,0.58163,0.66765,1.29619,0.7343,1.09358,0,0.000123299,0.000123299,0.000123299
900,22069.1,0.20752,0.13073,0.23307,0.82371,0,0.8732,0.73123,0.74229,0.65763,0.8732,0.73123,0.74229,0.58549,0.67258,1.29019,0.7343,1.09866,0,0.000122199,0.000122199,0.000122199
901,22093.6,0.15209,0.15357,0.13755,0.79978,0,0.87231,0.73123,0.74528,0.65951,0.87231,0.73123,0.74528,0.58769,0.67447,1.29845,0.73203,1.1021,0,0.000121099,0.000121099,0.000121099
902,22118.1,0.16081,0.14523,0.14906,0.79724,0,0.87333,0.73123,0.7477,0.66177,0.87333,0.73123,0.7477,0.58927,0.67638,1.31252,0.73915,1.10578,0,0.000119999,0.000119999,0.000119999
903,22142.6,0.14221,0.1272,0.1344,0.78979,0,0.67553,0.73123,0.75203,0.66401,0.67553,0.73123,0.75203,0.59347,0.67866,1.31851,0.75488,1.10939,0,0.000118899,0.000118899,0.000118899
904,22167.3,0.15208,0.19174,0.14243,0.79304,0,0.87408,0.73123,0.75307,0.66461,0.87408,0.73123,0.75307,0.59069,0.67958,1.32579,0.75366,1.11069,0,0.000117799,0.000117799,0.000117799
905,22191.8,0.16781,0.14402,0.15605,0.80266,0,0.67582,0.73123,0.7509,0.66672,0.67582,0.73123,0.7509,0.58531,0.67415,1.30649,0.74193,1.10774,0,0.000116699,0.000116699,0.000116699
906,22216.3,0.15036,0.14641,0.14696,0.79655,0,0.68211,0.73123,0.7495,0.66405,0.68211,0.73123,0.7495,0.58193,0.67019,1.28212,0.74154,1.10662,0,0.0001156,0.0001156,0.0001156
907,22240.8,0.14262,0.1273,0.1353,0.79304,0,0.68338,0.73123,0.74966,0.66613,0.68338,0.73123,0.74966,0.58489,0.66739,1.27817,0.74069,1.10594,0,0.0001145,0.0001145,0.0001145
908,22265.4,0.1572,0.12084,0.14492,0.79822,0,0.6833,0.73123,0.74659,0.6603,0.6833,0.73123,0.74659,0.57955,0.66718,1.29239,0.73056,1.10518,0,0.0001134,0.0001134,0.0001134
909,22289.9,0.141,0.11639,0.13188,0.80412,0,0.67936,0.73123,0.7513,0.66579,0.67936,0.73123,0.7513,0.58503,0.66535,1.30544,0.70292,1.10253,0,0.0001123,0.0001123,0.0001123
910,22314.4,0.15387,0.14895,0.14956,0.80322,0,0.67167,0.73123,0.7483,0.6636,0.67167,0.73123,0.7483,0.58807,0.66453,1.32226,0.69002,1.09883,0,0.0001112,0.0001112,0.0001112
911,22339,0.14811,0.13103,0.14896,0.79766,0,0.67242,0.73123,0.74251,0.65745,0.67242,0.73123,0.74251,0.58245,0.66615,1.33077,0.68213,1.09744,0,0.0001101,0.0001101,0.0001101
912,22363.5,0.15154,0.12931,0.14354,0.79337,0,0.68681,0.73123,0.74747,0.66338,0.68681,0.73123,0.74747,0.58295,0.66814,1.32897,0.68795,1.09836,0,0.000109,0.000109,0.000109
913,22388,0.16246,0.12538,0.16159,0.80887,0,0.68643,0.73042,0.74906,0.66358,0.68643,0.73042,0.74906,0.58871,0.67156,1.33285,0.69977,1.10005,0,0.0001079,0.0001079,0.0001079
914,22412.5,0.15257,0.11966,0.13741,0.80217,0,0.88566,0.73123,0.74407,0.65834,0.88566,0.73123,0.74407,0.58392,0.67327,1.34033,0.70635,1.10233,0,0.0001068,0.0001068,0.0001068
915,22437,0.16198,0.15933,0.13924,0.80092,0,0.88398,0.73123,0.74079,0.65513,0.88398,0.73123,0.74079,0.5793,0.67336,1.33352,0.71315,1.10375,0,0.000105701,0.000105701,0.000105701
916,22461.5,0.1522,0.1515,0.14034,0.79576,0,0.88367,0.73123,0.73998,0.6542,0.88367,0.73123,0.73998,0.57941,0.67414,1.32108,0.71196,1.1045,0,0.000104601,0.000104601,0.000104601
917,22486,0.16074,0.11704,0.15735,0.79518,0,0.88335,0.73123,0.74343,0.65788,0.88335,0.73123,0.74343,0.56794,0.67583,1.31204,0.71532,1.10635,0,0.000103501,0.000103501,0.000103501
918,22510.5,0.15458,0.11087,0.14054,0.78654,0,0.8824,0.73123,0.74739,0.6606,0.8824,0.73123,0.74739,0.58189,0.67646,1.32451,0.72305,1.10666,0,0.000102401,0.000102401,0.000102401
919,22535.1,0.15642,0.13975,0.14088,0.80535,0,0.88604,0.73123,0.75282,0.66804,0.88604,0.73123,0.75282,0.59194,0.67858,1.34121,0.72203,1.10787,0,0.000101301,0.000101301,0.000101301
920,22559.6,0.14145,0.11605,0.14188,0.80864,0,0.89331,0.73123,0.75428,0.67135,0.89331,0.73123,0.75428,0.59028,0.67816,1.34315,0.71694,1.1054,0,0.000100201,0.000100201,0.000100201
921,22584.1,0.14791,0.14952,0.14278,0.80374,0,0.89314,0.73123,0.7548,0.67581,0.89314,0.73123,0.7548,0.59291,0.6782,1.34339,0.71315,1.10635,0,9.91012e-05,9.91012e-05,9.91012e-05
922,22608.6,0.14699,0.12048,0.13623,0.80447,0,0.68518,0.73123,0.75267,0.67279,0.68518,0.73123,0.75267,0.58822,0.67628,1.34602,0.70902,1.10489,0,9.80013e-05,9.80013e-05,9.80013e-05
923,22633.2,0.14333,0.12187,0.13729,0.80288,0,0.67584,0.73362,0.7531,0.67255,0.67584,0.73362,0.7531,0.5907,0.67549,1.36434,0.71019,1.10355,0,9.69014e-05,9.69014e-05,9.69014e-05
924,22657.8,0.15094,0.12728,0.1389,0.79051,0,0.68672,0.73402,0.75611,0.67523,0.68672,0.73402,0.75611,0.59443,0.67266,1.35826,0.70231,1.10026,0,9.58015e-05,9.58015e-05,9.58015e-05
925,22682.3,0.15799,0.12906,0.13819,0.80534,0,0.68794,0.73594,0.75909,0.6789,0.68794,0.73594,0.75909,0.59815,0.67273,1.35452,0.69618,1.09994,0,9.47016e-05,9.47016e-05,9.47016e-05
926,22706.8,0.16302,0.16872,0.23221,0.80156,0,0.68435,0.73648,0.75326,0.6691,0.68435,0.73648,0.75326,0.59186,0.67414,1.34948,0.69779,1.1002,0,9.36017e-05,9.36017e-05,9.36017e-05
927,22731.3,0.14328,0.12062,0.14254,0.79779,0,0.68318,0.73631,0.75137,0.66657,0.68318,0.73631,0.75137,0.58691,0.67441,1.35684,0.70491,1.10132,0,9.25019e-05,9.25019e-05,9.25019e-05
928,22755.8,0.1491,0.15004,0.15483,0.79806,0,0.68283,0.73747,0.75219,0.66962,0.68283,0.73747,0.75219,0.58826,0.67049,1.35264,0.7066,1.10018,0,9.1402e-05,9.1402e-05,9.1402e-05
929,22780.4,0.15218,0.1524,0.1346,0.78741,0,0.68296,0.73932,0.75234,0.67097,0.68296,0.73932,0.75234,0.58925,0.66783,1.35126,0.70836,1.10026,0,9.03021e-05,9.03021e-05,9.03021e-05
930,22804.9,0.16326,0.14631,0.14522,0.80805,0,0.6811,0.73844,0.75223,0.66866,0.6811,0.73844,0.75223,0.58913,0.66715,1.35169,0.70701,1.10058,0,8.92022e-05,8.92022e-05,8.92022e-05
931,22829.4,0.14145,0.12323,0.13451,0.80195,0,0.67919,0.7365,0.75311,0.66906,0.67919,0.7365,0.75311,0.58849,0.66725,1.33861,0.69604,1.10169,0,8.81023e-05,8.81023e-05,8.81023e-05
932,22853.9,0.14884,0.13249,0.13175,0.79966,0,0.66013,0.76505,0.75585,0.67263,0.66013,0.76505,0.75585,0.58964,0.66837,1.32529,0.68915,1.10163,0,8.70024e-05,8.70024e-05,8.70024e-05
933,22878.4,0.14251,0.11929,0.12961,0.80053,0,0.65962,0.76254,0.75644,0.67135,0.65962,0.76254,0.75644,0.59107,0.66866,1.31899,0.68678,1.10169,0,8.59025e-05,8.59025e-05,8.59025e-05
934,22902.9,0.13934,0.1316,0.13189,0.794,0,0.65453,0.76774,0.75391,0.67071,0.65453,0.76774,0.75391,0.58756,0.66609,1.311,0.69076,1.10115,0,8.48026e-05,8.48026e-05,8.48026e-05
935,22927.5,0.15699,0.11852,0.14591,0.80301,0,0.68242,0.72763,0.75187,0.66941,0.68242,0.72763,0.75187,0.58872,0.66163,1.30535,0.69359,1.09925,0,8.37027e-05,8.37027e-05,8.37027e-05
936,22952.1,0.14539,0.13906,0.13379,0.79347,0,0.6794,0.7325,0.75075,0.66816,0.6794,0.7325,0.75075,0.58832,0.65833,1.30724,0.70254,1.09868,0,8.26028e-05,8.26028e-05,8.26028e-05
937,22976.6,0.15477,0.11091,0.1476,0.78994,0,0.88001,0.73364,0.75173,0.66899,0.88001,0.73364,0.75173,0.58995,0.65719,1.30705,0.70756,1.09903,0,8.1503e-05,8.1503e-05,8.1503e-05
938,23001,0.14597,0.11791,0.13388,0.79652,0,0.88411,0.73364,0.75187,0.67161,0.88411,0.73364,0.75187,0.58975,0.65719,1.3227,0.70491,1.09907,0,8.04031e-05,8.04031e-05,8.04031e-05
939,23025.5,0.14649,0.11749,0.14048,0.80045,0,0.88277,0.73123,0.75176,0.6696,0.88277,0.73123,0.75176,0.58927,0.656,1.34308,0.70068,1.09768,0,7.93032e-05,7.93032e-05,7.93032e-05
940,23050.1,0.1297,0.12678,0.12403,0.79367,0,0.88289,0.73123,0.74771,0.6675,0.88289,0.73123,0.74771,0.59031,0.65524,1.3491,0.70471,1.09754,0,7.82033e-05,7.82033e-05,7.82033e-05
941,23074.6,0.14088,0.13456,0.13621,0.78794,0,0.88316,0.73123,0.74771,0.66745,0.88316,0.73123,0.74771,0.58894,0.65649,1.34041,0.70961,1.09758,0,7.71034e-05,7.71034e-05,7.71034e-05
942,23099.1,0.13669,0.11309,0.1271,0.79169,0,0.87842,0.73123,0.74713,0.66542,0.87842,0.73123,0.74713,0.5885,0.65745,1.32776,0.70897,1.09679,0,7.60035e-05,7.60035e-05,7.60035e-05
943,23123.6,0.15056,0.11307,0.15453,0.7832,0,0.87684,0.73123,0.74628,0.66454,0.87684,0.73123,0.74628,0.58584,0.65672,1.3203,0.70869,1.09686,0,7.49036e-05,7.49036e-05,7.49036e-05
944,23148.1,0.13775,0.11796,0.13622,0.79436,0,0.88095,0.73123,0.74703,0.66479,0.88095,0.73123,0.74703,0.58713,0.65791,1.32431,0.69884,1.09822,0,7.38037e-05,7.38037e-05,7.38037e-05
945,23172.7,0.14466,0.13538,0.13419,0.79226,0,0.88194,0.73123,0.74671,0.66425,0.88194,0.73123,0.74671,0.58606,0.66012,1.33119,0.69584,1.10037,0,7.27038e-05,7.27038e-05,7.27038e-05
946,23197.3,0.14681,0.10674,0.15277,0.80352,0,0.88227,0.73123,0.74644,0.66407,0.88227,0.73123,0.74644,0.58699,0.66087,1.34029,0.69771,1.10136,0,7.1604e-05,7.1604e-05,7.1604e-05
947,23221.8,0.14502,0.13588,0.13501,0.80196,0,0.8813,0.73123,0.74157,0.6601,0.8813,0.73123,0.74157,0.58407,0.65993,1.34263,0.69847,1.10026,0,7.05041e-05,7.05041e-05,7.05041e-05
948,23246.4,0.1424,0.13383,0.12901,0.79878,0,0.87942,0.73123,0.7366,0.65336,0.87942,0.73123,0.7366,0.57579,0.65902,1.34428,0.69706,1.0997,0,6.94042e-05,6.94042e-05,6.94042e-05
949,23270.9,0.14462,0.11261,0.13191,0.79363,0,0.8784,0.73123,0.73579,0.65434,0.8784,0.73123,0.73579,0.57669,0.65761,1.34102,0.69864,1.09807,0,6.83043e-05,6.83043e-05,6.83043e-05
950,23295.4,0.15342,0.1501,0.13493,0.79516,0,0.87753,0.73123,0.75556,0.66586,0.87753,0.73123,0.75556,0.58715,0.65602,1.34576,0.70466,1.09607,0,6.72044e-05,6.72044e-05,6.72044e-05
951,23319.9,0.13046,0.11833,0.12618,0.80048,0,0.87756,0.73123,0.76114,0.66994,0.87756,0.73123,0.76114,0.59026,0.65536,1.36105,0.70818,1.09432,0,6.61045e-05,6.61045e-05,6.61045e-05
952,23344.5,0.14286,0.10535,0.13141,0.79624,0,0.8813,0.73123,0.76073,0.6721,0.8813,0.73123,0.76073,0.59047,0.65654,1.35994,0.70936,1.09367,0,6.50046e-05,6.50046e-05,6.50046e-05
953,23369,0.14656,0.11774,0.13022,0.80469,0,0.88197,0.73123,0.7594,0.67447,0.88197,0.73123,0.7594,0.59103,0.65679,1.35732,0.71292,1.09371,0,6.39047e-05,6.39047e-05,6.39047e-05
954,23393.4,0.14785,0.11808,0.1417,0.79775,0,0.88486,0.73123,0.75663,0.67258,0.88486,0.73123,0.75663,0.58828,0.65663,1.35655,0.71252,1.09402,0,6.28048e-05,6.28048e-05,6.28048e-05
955,23417.9,0.17265,0.17723,0.16369,0.80797,0,0.88276,0.73123,0.74874,0.66412,0.88276,0.73123,0.74874,0.58134,0.65747,1.35261,0.71217,1.09661,0,6.17049e-05,6.17049e-05,6.17049e-05
956,23442.4,0.14083,0.11869,0.1277,0.78667,0,0.8822,0.73123,0.74906,0.66386,0.8822,0.73123,0.74906,0.58252,0.6569,1.34661,0.71168,1.09798,0,6.06051e-05,6.06051e-05,6.06051e-05
957,23466.9,0.15257,0.11548,0.14582,0.79626,0,0.88155,0.73123,0.75012,0.66397,0.88155,0.73123,0.75012,0.58315,0.65567,1.33929,0.71273,1.09794,0,5.95052e-05,5.95052e-05,5.95052e-05
958,23491.5,0.13727,0.10894,0.12964,0.79416,0,0.87067,0.73123,0.75467,0.6654,0.87067,0.73123,0.75467,0.58848,0.65446,1.34191,0.71485,1.09807,0,5.84053e-05,5.84053e-05,5.84053e-05
959,23516,0.13249,0.11326,0.12056,0.76163,0,0.87179,0.73123,0.7483,0.66257,0.87179,0.73123,0.7483,0.58651,0.65439,1.34881,0.71629,1.09831,0,5.73054e-05,5.73054e-05,5.73054e-05
960,23540.5,0.14328,0.10416,0.12731,0.79173,0,0.8596,0.73123,0.72885,0.64892,0.8596,0.73123,0.72885,0.57324,0.65469,1.35607,0.7169,1.09936,0,5.62055e-05,5.62055e-05,5.62055e-05
961,23565,0.14673,0.11267,0.1457,0.78513,0,0.85302,0.73617,0.72893,0.64902,0.85302,0.73617,0.72893,0.57215,0.65384,1.36144,0.71814,1.09805,0,5.51056e-05,5.51056e-05,5.51056e-05
962,23589.5,0.15104,0.12762,0.13546,0.80485,0,0.85361,0.73634,0.72893,0.64877,0.85361,0.73634,0.72893,0.56867,0.65375,1.36799,0.71512,1.09865,0,5.40057e-05,5.40057e-05,5.40057e-05
963,23614.2,0.15181,0.12797,0.13551,0.79957,0,0.85633,0.73209,0.72887,0.64949,0.85633,0.73209,0.72887,0.57196,0.65301,1.36834,0.71219,1.09775,0,5.29058e-05,5.29058e-05,5.29058e-05
964,23638.7,0.15016,0.12279,0.13544,0.80316,0,0.87165,0.73123,0.72672,0.64824,0.87165,0.73123,0.72672,0.56736,0.65179,1.37225,0.70678,1.09752,0,5.18059e-05,5.18059e-05,5.18059e-05
965,23663.1,0.14259,0.13452,0.12511,0.78647,0,0.87252,0.73123,0.78312,0.69412,0.87252,0.73123,0.78312,0.61364,0.65065,1.37679,0.70134,1.09629,0,5.0706e-05,5.0706e-05,5.0706e-05
966,23687.7,0.14431,0.13084,0.13077,0.78418,0,0.87255,0.73123,0.83262,0.73248,0.87255,0.73123,0.83262,0.6532,0.65029,1.37331,0.69772,1.09555,0,4.96062e-05,4.96062e-05,4.96062e-05
967,23712.2,0.14143,0.12757,0.14053,0.80052,0,0.87257,0.73123,0.83111,0.73155,0.87257,0.73123,0.83111,0.65202,0.64936,1.36553,0.69212,1.09778,0,4.85063e-05,4.85063e-05,4.85063e-05
968,23736.8,0.13701,0.14752,0.12538,0.78414,0,0.87775,0.73123,0.83211,0.73244,0.87775,0.73123,0.83211,0.65281,0.64813,1.36273,0.69069,1.09442,0,4.74064e-05,4.74064e-05,4.74064e-05
969,23761.3,0.13899,0.13112,0.1356,0.80006,0,0.8779,0.73123,0.73482,0.65449,0.8779,0.73123,0.73482,0.57588,0.64799,1.35556,0.69029,1.09437,0,4.63065e-05,4.63065e-05,4.63065e-05
970,23785.9,0.13747,0.10866,0.12358,0.79973,0,0.87265,0.73123,0.73941,0.65824,0.87265,0.73123,0.73941,0.58011,0.64792,1.35571,0.68989,1.09549,0,4.52066e-05,4.52066e-05,4.52066e-05
971,23810.4,0.1306,0.11129,0.12854,0.79959,0,0.8742,0.73123,0.73963,0.65814,0.8742,0.73123,0.73963,0.57876,0.64869,1.35759,0.69258,1.09616,0,4.41067e-05,4.41067e-05,4.41067e-05
972,23834.9,0.13981,0.13604,0.13312,0.80171,0,0.87362,0.73123,0.74074,0.65831,0.87362,0.73123,0.74074,0.58083,0.64921,1.35777,0.69641,1.09648,0,4.30068e-05,4.30068e-05,4.30068e-05
973,23859.4,0.13425,0.11049,0.13077,0.80015,0,0.87433,0.73123,0.74066,0.65759,0.87433,0.73123,0.74066,0.58255,0.64941,1.3542,0.69855,1.09675,0,4.19069e-05,4.19069e-05,4.19069e-05
974,23883.9,0.13637,0.16748,0.13518,0.79252,0,0.87604,0.73123,0.73862,0.65579,0.87604,0.73123,0.73862,0.58231,0.64956,1.35062,0.6996,1.09592,0,4.0807e-05,4.0807e-05,4.0807e-05
975,23908.4,0.14298,0.14568,0.12687,0.79006,0,0.87537,0.73123,0.73834,0.65564,0.87537,0.73123,0.73834,0.58048,0.64999,1.34999,0.70483,1.09619,0,3.97071e-05,3.97071e-05,3.97071e-05
976,23933,0.14104,0.12362,0.1306,0.79842,0,0.87635,0.73123,0.73847,0.65732,0.87635,0.73123,0.73847,0.5805,0.65002,1.34501,0.70852,1.096,0,3.86073e-05,3.86073e-05,3.86073e-05
977,23957.5,0.15329,0.11895,0.14885,0.79237,0,0.87656,0.73123,0.7398,0.65838,0.87656,0.73123,0.7398,0.58167,0.65033,1.34482,0.71436,1.09632,0,3.75074e-05,3.75074e-05,3.75074e-05
978,23982,0.13122,0.12035,0.12797,0.79442,0,0.87771,0.73123,0.74323,0.66122,0.87771,0.73123,0.74323,0.58382,0.65177,1.34945,0.71739,1.09624,0,3.64075e-05,3.64075e-05,3.64075e-05
979,24006.6,0.13104,0.11925,0.12321,0.79392,0,0.87708,0.73123,0.743,0.66172,0.87708,0.73123,0.743,0.58485,0.65334,1.36097,0.71978,1.09606,0,3.53076e-05,3.53076e-05,3.53076e-05
980,24031.1,0.13119,0.10983,0.13134,0.78813,0,0.87783,0.73123,0.74102,0.65994,0.87783,0.73123,0.74102,0.58184,0.65295,1.35728,0.72167,1.09557,0,3.42077e-05,3.42077e-05,3.42077e-05
981,24055.5,0.13498,0.13961,0.13158,0.77608,0,0.87249,0.73123,0.73801,0.6569,0.87249,0.73123,0.73801,0.57818,0.65253,1.35619,0.7197,1.09518,0,3.31078e-05,3.31078e-05,3.31078e-05
982,24080.1,0.13924,0.11314,0.13477,0.80283,0,0.87276,0.73123,0.73984,0.65844,0.87276,0.73123,0.73984,0.57978,0.65225,1.35259,0.7201,1.09532,0,3.20079e-05,3.20079e-05,3.20079e-05
983,24104.5,0.14459,0.14098,0.14112,0.80033,0,0.87232,0.73123,0.74002,0.658,0.87232,0.73123,0.74002,0.57969,0.65153,1.35101,0.71876,1.09503,0,3.0908e-05,3.0908e-05,3.0908e-05
984,24129.1,0.1368,0.12854,0.13815,0.80955,0,0.87193,0.73123,0.74002,0.65757,0.87193,0.73123,0.74002,0.58168,0.65059,1.35063,0.71577,1.09491,0,2.98081e-05,2.98081e-05,2.98081e-05
985,24153.7,0.13331,0.1201,0.13553,0.79413,0,0.87335,0.73123,0.74004,0.65885,0.87335,0.73123,0.74004,0.58186,0.65167,1.35127,0.71838,1.09631,0,2.87082e-05,2.87082e-05,2.87082e-05
986,24178.2,0.12925,0.11046,0.12339,0.79763,0,0.87376,0.73123,0.73723,0.65662,0.87376,0.73123,0.73723,0.57957,0.65087,1.34538,0.71444,1.09664,0,2.76084e-05,2.76084e-05,2.76084e-05
987,24202.7,0.13925,0.12013,0.12518,0.79062,0,0.88273,0.73123,0.73973,0.65884,0.88273,0.73123,0.73973,0.58118,0.65138,1.34337,0.71298,1.09728,0,2.65085e-05,2.65085e-05,2.65085e-05
988,24227.2,0.13137,0.10912,0.13262,0.80045,0,0.88588,0.7358,0.74312,0.6619,0.88588,0.7358,0.74312,0.58143,0.65134,1.34439,0.71506,1.09796,0,2.54086e-05,2.54086e-05,2.54086e-05
989,24251.7,0.13521,0.12019,0.12915,0.79724,0,0.88665,0.73567,0.74323,0.66143,0.88665,0.73567,0.74323,0.58149,0.65155,1.34513,0.71592,1.09847,0,2.43087e-05,2.43087e-05,2.43087e-05
990,24276.2,0.14571,0.11726,0.1383,0.81091,0,0.88713,0.73589,0.74373,0.66146,0.88713,0.73589,0.74373,0.57982,0.65213,1.34603,0.71566,1.09936,0,2.32088e-05,2.32088e-05,2.32088e-05
991,24301.1,0.1639,0.13077,0.15397,0.77632,0,0.88364,0.73123,0.7513,0.66925,0.88364,0.73123,0.7513,0.58778,0.65249,1.35487,0.71071,1.10066,0,2.21089e-05,2.21089e-05,2.21089e-05
992,24325.5,0.12625,0.08345,0.24177,0.76127,0,0.88385,0.73123,0.85197,0.74013,0.88385,0.73123,0.85197,0.67017,0.65213,1.36356,0.70642,1.10107,0,2.1009e-05,2.1009e-05,2.1009e-05
993,24349.9,0.12982,0.08784,0.13816,0.76713,0,0.88351,0.73123,0.85213,0.75058,0.88351,0.73123,0.85213,0.67236,0.65227,1.36406,0.70357,1.10107,0,1.99091e-05,1.99091e-05,1.99091e-05
994,24374.3,0.11921,0.09059,0.12542,0.78173,0,0.88352,0.73123,0.85255,0.75112,0.88352,0.73123,0.85255,0.66887,0.6528,1.36389,0.70182,1.09864,0,1.88092e-05,1.88092e-05,1.88092e-05
995,24398.7,0.11719,0.09686,0.11465,0.76511,0,0.88338,0.73123,0.85371,0.75205,0.88338,0.73123,0.85371,0.67037,0.65219,1.36305,0.69699,1.09546,0,1.77093e-05,1.77093e-05,1.77093e-05
996,24423.2,0.12858,0.10219,0.1284,0.77822,0,0.88272,0.73123,0.85389,0.75187,0.88272,0.73123,0.85389,0.67038,0.65148,1.36271,0.69076,1.09299,0,1.66095e-05,1.66095e-05,1.66095e-05
997,24447.7,0.14028,0.10382,0.12864,0.77303,0,0.88348,0.73123,0.85228,0.75116,0.88348,0.73123,0.85228,0.66747,0.65128,1.35861,0.68533,1.09182,0,1.55096e-05,1.55096e-05,1.55096e-05
998,24472.1,0.1297,0.10557,0.12881,0.78853,0,0.8841,0.73123,0.9177,0.80312,0.8841,0.73123,0.9177,0.72214,0.65146,1.35604,0.68025,1.09066,0,1.44097e-05,1.44097e-05,1.44097e-05
999,24496.5,0.12575,0.12285,0.11534,0.77115,0,0.88425,0.73123,0.91548,0.801,0.88425,0.73123,0.91548,0.71819,0.65079,1.34499,0.67925,1.0898,0,1.33098e-05,1.33098e-05,1.33098e-05
1000,24520.9,0.12431,0.1111,0.1199,0.79075,0,0.88409,0.73123,0.91548,0.79925,0.88409,0.73123,0.91548,0.71853,0.65071,1.33841,0.67738,1.08925,0,1.22099e-05,1.22099e-05,1.22099e-05
